"lon",250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295,250,251.25,252.5,253.75,255,256.25,257.5,258.75,260,261.25,262.5,263.75,265,266.25,267.5,268.75,270,271.25,272.5,273.75,275,276.25,277.5,278.75,280,281.25,282.5,283.75,285,286.25,287.5,288.75,290,291.25,292.5,293.75,295
